NDPI,NDBI,NORMALIZED_NDBI,NORMALIZED_VV,NORMALIZED_VH,RBR_NDBI,RBR_VV,RBR_VH,Burn_Classification
0.12211221122108182,0.29277566539912825,1.0,0.14864865,-0.2184874,0.0,1.3492063492052784,0.6413793103443853,Not_Burned
-0.1015118790496541,-0.1015118790496541,-0.40624174675137925,0.31230283,0.1778291,0.4222305695562159,1.9082568807321942,1.4325842696621167,Not_Burned
-0.09909909909905447,-0.07834101382484869,-1.0,-0.3548387,0.13592233,0.0,0.47619047619024946,1.3146067415715565,Not_Burned
0.1647058823528443,0.2941176470586313,1.0,0.0,-0.35714287,0.0,0.9999999999989899,0.47368421052590026,Not_Burned
-0.5221843003411187,-0.4552529182877606,-0.15246636772723168,0.07692308,-0.15384616,0.7354085604300281,1.1666666666647223,0.7333333333330457,Not_Burned
0.3931623931622252,0.5023041474652064,0.5653711752293291,-0.08169014,-0.45728642,3.601627607967019,0.8489583333328912,0.37241379310319145,Not_Burned
0.284634760705218,0.45714285714272657,0.5021337125775365,0.14606741,-0.19148937,3.017142855151595,1.3421052631571884,0.678571428570944,Not_Burned
-0.18918918918901875,-0.010989010988998913,-0.8200000006716461,-0.17431192,-0.26984128,0.09890109899006987,0.7031249999989013,0.5749999999992812,Not_Burned
0.18999999999990502,0.3222222222220432,0.6093154219161319,-0.36363637,-0.562724,4.119219213951881,0.4666666666664837,0.27981651376133954,Not_Burned
-0.4823529411761869,-0.4601226993862208,0.9862086473065167,-0.56,-0.13768116,10.0,0.28205128205110125,0.7579617834390078,Not_Burned
-0.013422818791941805,0.013793103448271107,-0.7809621283461058,0.10526316,0.20168068,0.12298850563747676,1.2352941176460208,1.5052631578931523,Not_Burned
-0.6028368794321967,-0.5130434782604234,-0.24904539670903045,0.43589744,-0.2300885,0.6012228261572903,2.545454545431405,0.6258992805750894,Not_Burned
0.40540540540485753,0.507246376810859,1.0,0.23809524,-0.47692308,0.0,1.6249999999949218,0.35416666666592883,Not_Burned
-0.29411764705857635,0.3124999999995117,1.0,0.07692308,-0.41333333,0.0,1.1666666666634258,0.4150943396218583,Not_Burned
-0.6785714285711256,-0.6381909547735487,1.0,-0.5609756,0.23954372,0.0,0.2812499999997803,1.6299999999983699,Not_Burned
0.016666666666652778,0.20792079207900205,1.0,-0.10294118,-0.42028984,0.0,0.8133333333322489,0.40816326530570596,Not_Burned
