NDPI,NDBI,NORMALIZED_NDBI,NORMALIZED_VV,NORMALIZED_VH,RBR_NDBI,RBR_VV,RBR_VH,Burn_Classification
-0.5362318840575825,-0.4285714285710459,1.0,-0.77700347,-0.17098446,0.0,0.12549019607838216,0.707964601769285,Burned
0.05426356589143081,0.9999999999985294,1.0,0.1724138,-1.0,0.0,1.4166666666637153,0.0,Burned
0.5686274509792771,0.24999999999960937,-0.36666666662061376,-0.49044585,-0.18644068,0.463414634060021,0.3418803418800497,0.6857142857123265,Burned
-0.49999999999940475,0.9999999999952381,1.0,0.07692308,-1.0,0.0,1.1666666666601853,0.0,Burned
0.13432835820875472,0.49019607843041135,0.7287234041265642,-0.24752475,-0.6119403,6.372549011316481,0.6031746031736457,0.24074074074029492,Burned
0.5088757396448199,0.48688046647216127,-0.3450980391920099,0.550152,1.0,0.4868804664241312,3.4459459459412893,10.0,Burned
-0.1499999999998125,-0.0810810810809715,-0.5578947369940555,0.25925925,0.05263158,0.2837837838832314,1.6999999999915,1.1111111111080247,Burned
0.14970059880230557,0.34265734265710307,1.0,0.38129497,-0.010526316,0.0,2.232558139529692,0.9791666666646267,Burned
0.29323308270654647,0.2463768115940244,0.8946564882056156,0.075,-0.16129032,10.0,1.1621621621605915,0.7222222222212191,Burned
0.6666666666660493,0.7821782178210077,0.25109849869814344,-0.17050691,-0.61403507,1.670578168570513,0.7086614173222766,0.23913043478208884,Burned
-0.06887052341595899,-0.15075376884418323,0.8694653990304451,0.2851711,0.40923077,10.0,1.7978723404236192,2.385416666664182,Burned
0.5730337078645247,0.7948717948707757,0.9465313955517317,-0.2513369,-0.8666667,10.0,0.5982905982900869,0.07142857142850766,Burned
0.24999999999960937,-0.15789473684193905,-1.0,-0.2982456,0.19565217,0.0,0.54054054053981,1.486486486482469,Burned
0.40506329113898415,0.4899328859057115,0.27936970197593647,-0.3190184,-0.525,1.7753481988219841,0.5162790697672017,0.31147540983581024,Burned
0.061224489795876726,0.19999999999984616,-0.18556701027166303,-0.32467532,-0.23529412,0.6869565215029373,0.5098039215682942,0.6190476190468821,Burned
-0.564625850339752,-0.4920634920631015,1.0,-0.37864077,0.27027026,0.0,0.45070422535147786,1.740740740737517,Burned
0.46268656716400647,0.5193798449610391,-1.0,0.6333333,-0.5880399,0.0,4.454545454535331,0.2594142259413141,Burned
-0.3714285714283592,-0.37853107344611386,0.43238909682163,0.03773585,0.27748692,2.5235404913252224,1.078431372546905,1.768115942026423,Burned
-0.4862385321098687,-0.3043478260867675,1.0,-0.2631579,0.2804878,0.0,0.5833333333327256,1.7796610169461362,Burned
-0.1443298969071421,-0.02923976608185425,-1.0,-0.28138527,-0.16190477,0.0,0.5608108108104319,0.7213114754092448,Burned
-0.2972972972971825,-0.14150943396219742,-1.0,-0.3429603,0.28042328,0.0,0.489247311827694,1.7794117647032655,Burned
0.27594936708853773,0.37329700272469396,0.040966471008326295,0.3298153,0.29943502,1.0854328229921508,1.9842519685023745,1.8548387096744277,Burned
-0.05202312138725317,-0.01204819277107708,-0.9426198567741203,-0.046511628,-0.4362416,0.029537504865375624,0.9111111111100988,0.3925233644857979,Burned
-0.252525252525125,-0.12426035502951228,0.03392955929853623,-0.22916667,-0.22131148,1.0702424135957314,0.6271186440672651,0.6375838926170219,Burned
0.48688046647216127,0.3934426229507122,0.9376596829576694,0.36,-0.02631579,10.0,2.124999999998229,0.9487179487171379,Burned
-0.876288659792911,-0.876288659792911,0.9255135343692439,-0.9322034,-0.33576643,10.0,0.0350877192982251,0.49726775956256986,Burned
0.24444444444433583,0.17647058823521997,-0.5490654204905622,-0.050847456,0.44117647,0.2911010557589474,0.9032258064510302,2.5789473684142656,Burned
0.06989247311826079,0.1951951951951366,-1.0,0.6864407,-0.0074074073,0.0,5.378378378363842,0.9852941176463345,Burned
-0.7514792899403838,-0.7290322580640458,1.0,-0.6283186,0.54913294,0.0,0.22826086956496927,3.435897435888626,Burned
-0.02092050209204146,0.1878172588831534,-0.08568888886792672,0.15841584,0.19402985,0.84214835397004,1.3764705882336747,1.481481481478738,Burned
0.4545454545452749,0.5206611570245783,1.0,0.4375,-0.38297874,0.0,2.555555555552006,0.446153846153503,Burned
0.3209876543208886,0.3501577287065142,-0.16766427676756013,-0.08742005,0.08421053,0.7128210904362166,0.8392156862741807,1.1839080459756506,Burned
-0.27896995708142536,-0.19230769230759986,-0.593548387159526,0.46086955,-0.28115943,0.25506072877874697,2.709677419346098,0.5610859728504248,Burned
0.11515151515144537,0.12883435582814182,-1.0,0.42635658,-0.32380953,0.0,2.486486486479766,0.5107913669061074,Burned
0.6091954022986172,0.6091954022986172,0.11501560512191099,0.2173913,0.040816326,1.2599268544940747,1.5555555555544034,1.0851063829764147,Burned
0.4739884393062214,0.5548780487803187,0.14506561206487054,0.12582782,-0.058064517,1.3393608070779535,1.2878787878781375,0.8902439024379387,Burned
-0.4245810055864736,-0.39766081871333403,1.0,-0.19844358,0.42686567,0.0,0.6688311688307346,2.48958333333074,Burned
0.6605504587152934,0.3457249070630685,-1.0,0.5020747,-0.23809524,0.0,3.0166666666616386,0.6153846153841851,Burned
0.22222222222201646,0.023255813953470348,-1.0,0.6923077,-0.28,0.0,5.499999999954166,0.5624999999994977,Burned
0.3315926892949526,0.32467532467524035,1.0,0.613924,0.28078818,0.0,4.180327868845606,1.7808219178057796,Burned
-0.16571428571419103,-0.16571428571419103,0.13366336638228754,-0.15606937,-0.116883114,1.3085714296045725,0.72999999999927,0.7906976744179918,Burned
-0.14606741573017296,-0.2549019607840638,1.0,-0.696,-0.4234234,0.0,0.1792452830187834,0.40506329113898415,Burned
-0.039999999999840004,-0.4782608695641777,0.4974789916738194,-0.8378378,-0.6936937,2.979933112219062,0.08823529411758219,0.18085106382969104,Burned
0.06976744186038399,0.9999999999978261,0.43181818178702897,0.022222223,-1.0,2.5199999993634816,1.0454545454521693,0.0,Burned
0.0,-0.9999999999950001,1.0,-1.0,-0.069767445,0.0,0.0,0.8695652173875237,Burned
0.396226415093592,0.9999999999972973,0.3333333333100406,-0.74657536,-1.0,1.999999999595183,0.1450980392156294,0.0,Burned
0.9999999999991379,0.8124999999993653,0.5576036865824046,-0.016949153,-0.7241379,3.5208333318066938,0.9666666666658611,0.15999999999978667,Burned
0.003058103975534233,0.07894736842102666,-0.708875739514199,0.15492958,0.5217391,0.17036011076661,1.3666666666655278,3.18181818181095,Burned
0.31914893617004303,-0.031249999999987794,-1.0,0.11210762,0.44262296,0.0,1.2525252525239874,2.588235294112572,Burned
0.9999999999978261,0.9999999999978261,1.0,-0.17857143,-1.0,0.0,0.696969696968641,0.0,Burned
0.22058823529395546,0.3279999999997376,1.0,-0.17412935,-0.5058824,0.0,0.7033898305078785,0.3281249999997437,Burned
-0.3030303030298439,-0.220338983050474,-0.5636042403387175,0.3939394,-0.40495867,0.27909604523291304,2.299999999977,0.4235294117642076,Burned
-0.06249999999990234,-0.09090909090895316,-0.3397435898672053,-0.16666667,-0.25773194,0.4928229667740707,0.7142857142840136,0.590163934425262,Burned
-0.4189944134077042,-0.4157303370785349,1.0,0.37748346,0.6912752,0.0,2.2127659574421004,5.478260869553308,Burned
0.8883720930228427,0.8796296296292224,0.929249918011469,0.61752987,-0.55172414,10.0,4.229166666657855,0.2888888888882469,Burned
0.4074074074070302,0.23577235772338553,-0.06075124567601265,-0.1693989,-0.13761468,0.8854561875624781,0.7102803738311119,0.7580645161278096,Burned
0.5517241379300832,0.11111111111097394,0.1818181817211386,-0.4,-0.42857143,1.444444442565624,0.4285714285710204,0.39999999999955554,Burned
-0.2369477911645635,-0.15929203539815961,-0.43227708187491654,0.496063,0.27184466,0.39637785562465705,2.9687499999907225,1.7466666666643378,Burned
-0.23255813953474852,-0.10204081632646121,1.0,0.023255814,0.14893617,0.0,1.0476190476173848,1.3499999999977499,Burned
-0.07878787878785491,-0.11370262390667239,-0.138712471183999,0.40092167,0.3691756,0.7563696291002043,2.3384615384579406,2.170454545452079,Burned
-0.7345132743356332,-0.6808510638290629,0.6049884777721043,-0.67391306,-0.15508021,4.063143447858479,0.1948051948049418,0.7314814814808042,Burned
-0.058823529411707036,0.0,-0.99999999948,-0.12727273,0.06666667,0.0,0.7741935483858481,1.1428571428544216,Burned
-0.1079812206572263,-0.049999999999975,-1.0,0.14457831,0.47887325,0.0,1.3380281690122,2.837837837830168,Burned
0.44067796610157045,0.38586956521728644,1.0,0.38586956,-0.38586956,0.0,2.256637168139596,0.443137254901787,Burned
