Index,NDPI,NDBI,NORMALIZED_NDBI,NORMALIZED_VV,NORMALIZED_VH,RBR_NDBI,RBR_VV,RBR_VH,Burn_Classification
0,-0.5702479338838262,-0.4747474747469952,0.2909980963133914,-0.6231884,-0.4469697,1.8208668975134088,0.23214285714264987,0.38219895287938105,Not_Burned
1,-0.3134328358207396,0.053435114503776006,-1.0,-0.13207547,-0.44144145,0.0,0.7666666666658148,0.3874999999997578,Not_Burned
2,-0.6969696969689929,-0.5833333333325231,1.0,-0.8369565,0.06542056,0.0,0.08875739644965162,1.13999999999772,Not_Burned
3,-0.31313131313099685,-0.3761467889904806,0.04629967189842695,-0.15,-0.112426035,1.0970948015430046,0.7391304347810018,0.7978723404246831,Not_Burned
4,-0.2380952380950964,0.04918032786881214,-0.7647798740310058,-0.33333334,-0.008547009,0.1332858160721789,0.4999999999996094,0.9830508474559609,Not_Burned
5,0.25675675675658327,0.08771929824556274,-1.0,0.7222222,0.45794392,0.0,6.199999999958667,2.689655172404519,Not_Burned
6,-0.3175355450235462,-0.40248962655584963,1.0,-0.027027028,0.5089286,0.0,0.947368421051385,3.0727272727216857,Not_Burned
7,0.48039215686250963,0.6324324324320906,0.4228320386637496,0.11439114,-0.35238096,2.4651958070919853,1.2583333333322848,0.47887323943594523,Not_Burned
8,0.003937007874014973,0.12582781456950864,1.0,0.875,0.8333333,0.0,10.0,10.0,Not_Burned
9,0.32467532467524035,0.38586956521728644,1.0,0.15384616,-0.34110788,0.0,1.3636363636356346,0.4913043478258734,Not_Burned
10,0.12087912087909432,0.1888111888111448,1.0,0.16438356,-0.18881118,0.0,1.3934426229500583,0.682352941176203,Not_Burned
11,0.20930232558131423,0.3565217391302798,1.0,0.0,-0.550152,0.0,0.9999999999993591,0.2901960784312588,Not_Burned
12,-0.05128205128203485,-0.15669515669511205,0.7002561916694083,-0.086419754,0.043701798,5.672364692898584,0.8409090909086132,1.0913978494617789,Not_Burned
13,0.052307692307676214,0.11038961038957455,-1.0,0.3846154,-0.098684214,0.0,2.2499999999970393,0.8203592814366346,Not_Burned
14,0.02259887005649079,0.1753246753246184,-0.022839715344338915,0.06784661,0.076271184,0.9553405772690418,1.1455696202524397,1.16513761467783,Not_Burned
15,-0.3403693931397519,-0.2690058479531377,0.16912726596839034,0.06382979,0.14511873,1.4071075131068016,1.1363636363626033,1.3395061728386795,Not_Burned
16,-0.08444444444440692,-0.11587982832613053,-1.0,-0.37386018,0.09243698,0.0,0.4557522123891789,1.203703703702589,Not_Burned
17,0.2941176470587154,0.5855855855853218,1.0,0.5304348,-0.5680751,0.0,3.2592592592532235,0.27544910179624227,Not_Burned
18,-0.15121951219508506,-0.11898734177212178,-0.6443570460265008,0.4032258,-0.071428575,0.21628085884063866,2.351351351348174,0.8666666666663269,Not_Burned
19,0.4049586776858389,0.42857142857130853,1.0,0.5407855,-0.06422018,0.0,3.355263157890322,0.8793103448268281,Not_Burned
20,-0.03092783505153045,-0.05999999999997,-0.3925479866496505,-0.104761906,-0.18146718,0.4362162165333013,0.8103448275855083,0.6928104575158871,Not_Burned
21,-0.5112540192924402,-0.4472727272725647,-1.0,-0.45907474,0.44727272,0.0,0.37073170731689237,2.6184210526281335,Not_Burned
22,-0.20853080568715437,-0.20476190476185602,-1.0,-0.03188406,0.48387095,0.0,0.9382022471904842,2.874999999996733,Not_Burned
23,-0.15384615384611905,-0.15384615384611905,-0.37353903700916774,0.25503355,0.064718165,0.45609258012163156,1.684684684683167,1.138392857142349,Not_Burned
24,-0.23188405797095848,-0.23188405797095848,-1.0,0.029126214,0.6666667,0.0,1.0599999999992935,4.999999999990196,Not_Burned
25,-0.060402684563717855,0.19658119658102857,-1.0,-0.36363637,-0.65818185,0.0,0.4666666666663556,0.20614035087710258,Not_Burned
26,0.18571428571421938,0.30196078431360707,0.09277504103405798,-0.15521629,-0.20888889,1.2045248863972011,0.7312775330393255,0.6544117647054012,Not_Burned
27,0.17073170731696907,0.17791411042933872,-0.2802387684008323,-0.23809524,-0.0945946,0.5622085887792896,0.615384615384221,0.8271604938261393,Not_Burned
28,0.015317286652075423,0.03803131991050603,-0.6702846972182779,0.28176796,0.41914192,0.19740066038549484,1.784615384614012,2.443181818179042,Not_Burned
29,0.8461538461516764,0.43999999999912,-1.0,-0.088607594,-0.830303,0.0,0.8372093023236343,0.09271523178801808,Not_Burned
